,zip,city,cases,n_killed,n_injured,population,rate,High school or higher,Bachelor or higher,poverty,unemployment
7729,77619,Chesterfield,1.0,0.0,0.0,15775.0,0.06339144215530904,88.4,14.4,12.7,10.0
7730,77623,Fredericksburg (Enon),1.0,0.0,0.0,515.0,1.941747572815534,92.0,18.4,15.4,1.2
7731,77625,Chester,2.0,2.0,2.0,9691.0,0.20637705087194302,86.3,14.1,9.7,2.9
7732,77627,Chesterfield (county),4.0,0.0,0.0,21198.0,0.18869704689121614,95.4,24.7,6.9,4.2
7733,77630,Dewitt,2.0,1.0,1.0,28740.0,0.06958942240779402,88.1,15.9,16.5,8.0
7734,77632,Dinwiddie,1.0,0.0,0.0,23475.0,0.042598509052183174,91.3,18.6,14.0,6.5
7735,77640,Disputanta,4.0,0.0,0.0,15964.0,0.2505637684790779,81.0,14.9,28.3,12.3
7736,77642,Disputanta,4.0,0.0,0.0,38845.0,0.10297335564422706,69.6,9.9,31.9,8.0
7737,77651,Emporia,1.0,2.0,2.0,12840.0,0.0778816199376947,91.9,24.1,10.9,6.0
7738,77662,Greensville (county),3.0,1.0,1.0,26394.0,0.11366219595362582,86.8,11.5,14.4,4.3
7739,77701,Emporia,2.0,0.0,0.0,13216.0,0.1513317191283293,70.6,7.7,27.7,8.0
7740,77702,Franklin,1.0,0.0,0.0,3091.0,0.3235198964736331,89.0,23.2,17.9,6.1
7741,77703,Franklin,6.0,2.0,2.0,14288.0,0.41993281075027994,77.0,6.5,32.4,8.4
7742,77705,Franklin,7.0,3.0,3.0,40819.0,0.17148876748572967,77.9,10.7,25.0,7.4
7743,77706,Franklin,1.0,0.0,0.0,29249.0,0.03418920304967692,95.0,40.4,9.5,3.0
7744,77707,Franklin,3.0,0.0,0.0,17954.0,0.16709368385875015,87.4,23.7,14.9,4.0
7745,77708,Franklin,7.0,5.0,5.0,12288.0,0.5696614583333334,91.0,19.7,17.3,6.2
7746,77801,Hopewell,3.0,1.0,1.0,16759.0,0.1790082940509577,70.5,27.7,41.7,5.2
7747,77802,Hopewell,1.0,0.0,0.0,26185.0,0.03818980332251289,92.1,42.9,12.1,3.4
7748,77803,Hopewell,6.0,0.0,0.0,30609.0,0.19602077820248945,66.8,7.9,25.4,7.5
7749,77807,Hopewell,3.0,0.0,0.0,10288.0,0.291601866251944,80.7,23.2,20.2,3.7
7750,77808,Hopewell,1.0,2.0,2.0,10849.0,0.09217439395335976,84.8,29.9,10.0,5.2
7751,77831,Hopewell,1.0,0.0,0.0,3115.0,0.32102728731942215,88.2,16.0,22.2,6.1
7752,77833,Hopewell,2.0,1.0,1.0,29060.0,0.06882312456985547,84.1,24.2,14.2,5.4
7753,77837,Hopewell,1.0,0.0,0.0,1889.0,0.5293806246691372,85.5,13.5,29.4,16.3
7754,77840,Hopewell,11.0,0.0,0.0,59673.0,0.1843379752987113,90.9,47.5,49.4,6.8
7755,77845,Hopewell,4.0,0.0,0.0,59512.0,0.06721333512568893,94.9,58.1,12.6,2.3
7756,77853,Hopewell,1.0,0.0,0.0,1287.0,0.7770007770007771,75.2,20.9,9.7,2.8
7757,77856,Lawrenceville,1.0,1.0,1.0,5037.0,0.19853087155052612,89.3,21.9,12.4,7.9
7758,77864,Prince George,1.0,0.0,0.0,6935.0,0.14419610670511898,80.8,17.1,17.1,2.7
7759,77868,Prince George,1.0,1.0,1.0,17027.0,0.05873025195278087,74.7,12.5,23.2,5.1
7760,77871,Surry,1.0,0.0,0.0,2568.0,0.3894080996884735,87.4,23.5,12.1,5.3
7761,77957,Sutherland,1.0,1.0,1.0,8494.0,0.1177301624676242,84.7,19.6,14.7,3.5
7762,77963,Waverly,2.0,1.0,1.0,5991.0,0.3338340844600234,89.1,18.9,16.1,7.3
7763,77984,Farmville,1.0,1.0,1.0,3954.0,0.25290844714213456,86.2,21.9,8.6,2.3
7764,77995,Farmville,1.0,0.0,0.0,9847.0,0.10155377272265666,82.0,13.1,10.0,4.7
7765,78022,Kenbridge,1.0,1.0,1.0,4286.0,0.23331777881474572,76.3,13.0,12.3,0.5
7766,78041,Keysville,8.0,2.0,2.0,46671.0,0.17141265453922136,70.8,22.9,29.4,4.4
7767,78043,Victoria,2.0,1.0,1.0,44762.0,0.04468075599839149,62.9,12.6,35.7,6.2
7768,78045,Victoria,3.0,0.0,0.0,64705.0,0.04636426860366278,85.8,32.8,12.4,4.1
7769,78046,Roanoke,6.0,0.0,0.0,69471.0,0.08636697326942176,55.3,7.3,38.3,7.4
7770,78052,Roanoke,2.0,0.0,0.0,6838.0,0.2924831822170225,79.7,14.4,12.7,2.3
7771,78063,Roanoke,1.0,1.0,1.0,9936.0,0.10064412238325282,88.9,25.4,12.4,6.4
7772,78069,Roanoke,1.0,0.0,0.0,5874.0,0.17024174327545116,74.5,8.8,24.8,13.0
7773,78070,Roanoke,2.0,1.0,1.0,15559.0,0.12854296548621377,94.1,33.7,9.1,5.3
7774,78073,Roanoke,1.0,0.0,0.0,9269.0,0.10788650339842486,65.2,5.6,23.9,5.4
7775,78102,Roanoke,3.0,1.0,1.0,28648.0,0.10471935213627478,72.3,8.8,21.0,5.8
7776,78108,Roanoke,2.0,2.0,2.0,35986.0,0.05557716889901629,94.8,37.9,6.5,4.6
7777,78109,Roanoke,7.0,6.0,6.0,40093.0,0.1745940687900631,88.9,22.3,9.6,5.0
7778,78112,Roanoke,5.0,1.0,1.0,8129.0,0.6150818058801821,74.7,8.2,15.1,9.7
7779,78114,Roanoke,2.0,0.0,0.0,22409.0,0.08924985496898567,81.2,15.6,12.0,8.0
7780,78121,Roanoke,1.0,1.0,1.0,12726.0,0.07857928650007857,90.5,27.3,4.8,2.4
7781,78124,Roanoke,1.0,0.0,0.0,5961.0,0.16775708773695688,90.1,19.8,6.5,3.4
7782,78130,Roanoke,6.0,3.0,3.0,70055.0,0.0856469916494183,88.6,28.7,10.4,3.6
7783,78148,Roanoke,1.0,1.0,1.0,21456.0,0.04660700969425802,92.4,27.5,8.9,5.4
7784,78154,Roanoke,2.0,1.0,1.0,38293.0,0.05222886689473272,92.1,35.1,7.2,4.1
7785,78155,Roanoke,2.0,2.0,2.0,47469.0,0.042132760327792874,83.2,18.6,16.3,4.9
7786,78161,Roanoke,1.0,27.0,27.0,628.0,1.5923566878980893,96.8,21.9,23.7,0.0
7787,78201,Roanoke,12.0,4.0,4.0,47500.0,0.25263157894736843,70.6,14.9,23.6,5.5
7788,78202,Roanoke,9.0,2.0,2.0,12178.0,0.739037608802759,63.9,12.5,39.9,11.1
7789,78203,Roanoke,7.0,1.0,1.0,6456.0,1.084262701363073,65.8,13.8,28.4,4.5
7790,78205,Roanoke,5.0,1.0,1.0,1041.0,4.803073967339097,89.4,33.3,20.5,7.3
7791,78207,Roanoke,29.0,10.0,10.0,54071.0,0.5363318599619019,53.7,5.3,39.8,11.5
7792,78209,Roanoke,2.0,1.0,1.0,41274.0,0.048456655521635895,93.7,58.6,9.4,5.1
7793,78210,Roanoke,16.0,5.0,5.0,37801.0,0.42326922568186026,69.9,12.6,25.4,7.6
7794,78211,Roanoke,5.0,2.0,2.0,31952.0,0.15648472709063593,58.8,5.2,21.3,10.0
7795,78212,Roanoke,11.0,3.0,3.0,28664.0,0.38375662852358355,79.4,31.1,18.9,5.6
7796,78213,Roanoke,10.0,3.0,3.0,43394.0,0.23044660552150067,82.3,22.3,20.9,5.0
7797,78214,Roanoke,7.0,2.0,2.0,26013.0,0.2690962211202091,68.3,6.5,28.1,9.2
7798,78216,Roanoke,8.0,2.0,2.0,41042.0,0.19492227474294624,89.0,34.7,16.1,5.9
7799,78217,Roanoke,10.0,3.0,3.0,33803.0,0.2958317309114576,90.3,23.3,18.0,5.5
7800,78218,Roanoke,14.0,4.0,4.0,35384.0,0.3956590549400859,82.6,20.8,20.9,6.4
7801,78219,Roanoke,14.0,5.0,5.0,16376.0,0.8549096238397654,85.1,12.5,25.5,6.6
7802,78220,Roanoke,18.0,6.0,6.0,16833.0,1.0693281055070398,69.0,10.5,30.6,11.3
7803,78221,Roanoke,11.0,6.0,6.0,40249.0,0.2732987154960371,69.8,6.9,23.1,7.0
7804,78222,Roanoke,6.0,3.0,3.0,24189.0,0.24804663276696018,80.7,14.8,17.9,3.9
7805,78223,Roanoke,15.0,5.0,5.0,54517.0,0.27514353320982443,76.6,11.4,21.5,8.2
7806,78224,Roanoke,6.0,2.0,2.0,21636.0,0.27731558513588467,73.2,9.1,18.6,7.0
7807,78225,Roanoke,2.0,2.0,2.0,13933.0,0.14354410392593125,66.8,8.0,30.0,7.5
7808,78226,Roanoke,1.0,0.0,0.0,6755.0,0.14803849000740193,68.4,7.6,31.6,9.9
7809,78227,Roanoke,10.0,0.0,0.0,49793.0,0.20083144217058624,71.7,6.9,23.6,8.9
7810,78228,Roanoke,10.0,0.0,0.0,62371.0,0.16033092302512386,71.1,12.0,26.3,6.3
7811,78229,Roanoke,4.0,1.0,1.0,32338.0,0.12369348753788113,89.0,32.1,25.4,5.2
7812,78230,Roanoke,2.0,1.0,1.0,45104.0,0.044341965235899256,93.3,50.1,13.7,4.9
7813,78231,Roanoke,1.0,0.0,0.0,8453.0,0.11830119484206791,96.9,59.0,7.3,4.5
7814,78232,Roanoke,2.0,4.0,4.0,38054.0,0.052556892836495506,96.6,49.4,6.6,3.5
7815,78233,Roanoke,6.0,1.0,1.0,47700.0,0.12578616352201258,90.3,21.7,11.6,4.6
7816,78235,Roanoke,1.0,1.0,1.0,1062.0,0.9416195856873822,82.9,10.6,13.0,0.0
7817,78236,Roanoke,1.0,0.0,0.0,7048.0,0.14188422247446084,100.0,46.3,9.8,3.2
7818,78237,Roanoke,12.0,3.0,3.0,37508.0,0.31993174789378265,55.9,4.1,31.4,8.3
7819,78238,Roanoke,7.0,4.0,4.0,25300.0,0.2766798418972332,86.4,20.6,13.4,5.7
7820,78239,Roanoke (Cave Spring),6.0,3.0,3.0,28373.0,0.21146864977267119,87.2,22.2,12.3,6.4
7821,78240,Roanoke,5.0,2.0,2.0,58207.0,0.08590032126720154,92.6,40.5,13.5,5.7
7822,78242,Roanoke (Cave Spring),8.0,2.0,2.0,33219.0,0.2408260332941991,63.8,7.4,24.4,10.3
7823,78244,Roanoke (Cave Spring),8.0,2.0,2.0,30618.0,0.26128421190149587,87.2,18.7,15.0,8.2
7824,78245,Roanoke,4.0,0.0,0.0,72277.0,0.055342640120646956,87.2,21.3,13.7,6.9
7825,78247,Roanoke (county),2.0,2.0,2.0,52885.0,0.037817906778859794,93.6,29.9,8.1,3.4
7826,78249,Axton,6.0,0.0,0.0,56674.0,0.10586865229205632,95.6,44.2,18.3,7.5
7827,78250,Bassett,6.0,2.0,2.0,60906.0,0.09851246182642104,91.3,26.7,9.8,6.0
7828,78251,Callaway,2.0,0.0,0.0,58522.0,0.03417518198284406,92.8,29.5,9.0,5.8
7829,78254,Cascade,3.0,1.0,1.0,56329.0,0.0532585346801825,93.7,37.9,6.8,6.0
7830,78255,Roanoke (county),2.0,1.0,1.0,14507.0,0.13786447921692976,97.2,56.6,7.0,4.1
7831,78256,Christiansburg,1.0,0.0,0.0,9423.0,0.10612331529236974,97.7,63.8,18.9,6.4
7832,78260,Christiansburg,1.0,0.0,0.0,27907.0,0.035833303472247106,94.9,53.7,4.8,3.7
7833,78261,Collinsville,1.0,2.0,2.0,17143.0,0.05833284722627311,96.6,51.5,4.1,4.6
7834,78264,Floyd,1.0,1.0,1.0,10188.0,0.09815469179426776,74.2,9.9,18.8,7.1
7835,78266,Goodview,1.0,0.0,0.0,6746.0,0.14823599169878446,96.4,58.3,2.3,3.7
7836,78332,Hardy,4.0,0.0,0.0,28641.0,0.13965992807513705,73.9,11.4,22.8,5.0
7837,78343,Hobart,1.0,1.0,1.0,4374.0,0.2286236854138089,77.8,13.7,20.1,9.9
7838,78349,Martinsville,1.0,1.0,1.0,685.0,1.4598540145985401,65.1,3.8,22.8,24.9
7839,78368,Martinsville,1.0,2.0,2.0,9620.0,0.10395010395010396,63.9,7.0,25.0,8.3
7840,78373,Martinsville,1.0,0.0,0.0,4084.0,0.2448579823702253,98.2,32.9,9.7,4.4
7841,78380,Martinsville,1.0,0.0,0.0,24126.0,0.04144905910635829,72.8,12.3,24.0,10.9
7842,78384,Martinsville,1.0,0.0,0.0,5635.0,0.1774622892635315,59.2,7.9,37.4,18.3
7843,78401,Martinsville,3.0,0.0,0.0,5445.0,0.5509641873278237,71.3,10.0,35.1,5.5
7844,78402,Newport,2.0,0.0,0.0,272.0,7.352941176470588,90.2,39.6,13.6,16.4
7845,78404,Pearisburg,3.0,1.0,1.0,18467.0,0.16245194130069857,75.3,23.3,23.4,4.1
7846,78405,Radford,6.0,0.0,0.0,15469.0,0.38787251923201244,53.4,4.5,28.2,4.9
7847,78407,Radford,1.0,1.0,1.0,3456.0,0.28935185185185186,72.5,5.6,21.7,4.4
7848,78408,Radford,2.0,0.0,0.0,12606.0,0.15865460891638902,67.8,6.8,22.2,2.9
7849,78409,Rocky Mount,1.0,1.0,1.0,2733.0,0.3658982802780827,74.2,6.0,11.5,7.6
7850,78410,Rocky Mount,3.0,1.0,1.0,27087.0,0.11075423634954037,87.4,20.9,11.7,3.8
7851,78411,Rocky Mount,2.0,0.0,0.0,26570.0,0.07527286413248024,86.4,21.8,17.5,8.5
7852,78412,Rocky Mount,2.0,0.0,0.0,39286.0,0.050908720663849716,89.3,25.1,22.0,9.4
7853,78413,Roanoke (county),2.0,0.0,0.0,40070.0,0.04991265285749938,92.0,31.3,9.2,4.8
7854,78414,Salem,2.0,0.0,0.0,38343.0,0.05216075946065774,95.1,36.9,5.6,2.2
7855,78415,Elliston,11.0,3.0,3.0,40496.0,0.27163176610035555,76.4,10.6,18.9,8.5
7856,78416,Ridgeway,3.0,2.0,2.0,15493.0,0.19363583553863034,60.6,4.6,23.0,8.2
7857,78418,Vinton,2.0,1.0,1.0,31120.0,0.06426735218508997,90.4,27.5,12.7,2.3
7858,78501,Wirtz,5.0,4.0,4.0,64340.0,0.07771215418091389,67.3,23.8,30.3,8.3
7859,78503,Bristol,1.0,0.0,0.0,22877.0,0.04371202517812651,63.0,24.3,29.4,6.3
7860,78516,Bristol,1.0,0.0,0.0,35223.0,0.028390540271981377,58.5,9.6,37.0,8.7
7861,78520,Bristol,2.0,1.0,1.0,62804.0,0.031845105407298895,63.5,18.2,32.6,7.5
7862,78521,Bristol,3.0,2.0,2.0,92975.0,0.032266738370529714,56.5,12.0,37.8,9.4
7863,78526,Bristol,2.0,1.0,1.0,47125.0,0.042440318302387266,72.0,27.7,23.4,7.5
7864,78537,Abingdon,2.0,3.0,3.0,45606.0,0.04385387887558655,54.1,8.4,42.6,8.7
7865,78538,Washington (county),1.0,1.0,1.0,10912.0,0.09164222873900292,52.1,8.6,38.3,7.5
7866,78539,Baltimore,1.0,1.0,1.0,34991.0,0.028578777399902833,83.8,36.4,21.0,5.4
7867,78541,Coeburn,4.0,2.0,2.0,44387.0,0.09011647554464144,66.2,19.5,31.6,6.7
7868,78542,Jonesville,1.0,2.0,2.0,75822.0,0.01318878425786711,57.2,13.4,35.0,7.5
7869,78550,Lebanon,1.0,0.0,0.0,52746.0,0.01895878360444394,70.6,16.6,32.6,8.9
7870,78557,Pennington Gap,1.0,1.0,1.0,13859.0,0.0721552781585973,58.9,17.9,30.3,8.3
7871,78566,Wise,1.0,0.0,0.0,18120.0,0.05518763796909492,67.6,17.2,35.0,5.5
7872,78570,Pulaski,1.0,0.0,0.0,34560.0,0.028935185185185182,59.5,10.8,37.0,6.2
7873,78573,Cana,1.0,1.0,1.0,38420.0,0.026028110359187923,58.7,13.0,33.5,12.5
7874,78574,Chilhowie,2.0,1.0,1.0,61238.0,0.0326594598125347,53.8,13.7,39.3,10.8
7875,78577,Draper,3.0,1.0,1.0,76821.0,0.03905182176748546,63.2,14.2,29.3,6.2
7876,78586,Draper,2.0,1.0,1.0,56086.0,0.035659522875583924,59.9,10.7,35.3,8.1
7877,78596,Carroll (county),2.0,3.0,3.0,65013.0,0.030763078153600045,65.0,15.1,30.4,6.9
7878,78602,Glade Spring,1.0,0.0,0.0,28027.0,0.03567988011560281,83.8,22.5,12.3,6.6
7879,78610,Glade Spring,1.0,0.0,0.0,32692.0,0.030588523186100575,91.6,36.4,7.4,4.6
7880,78613,Hillsville,2.0,0.0,0.0,77779.0,0.025713881639002817,95.7,47.4,3.8,3.7
7881,78615,Independence,1.0,0.0,0.0,931.0,1.0741138560687433,87.5,24.6,14.8,4.4
7882,78617,Independence,4.0,3.0,3.0,27900.0,0.14336917562724016,65.8,11.2,18.7,5.8
7883,78620,Marion,2.0,0.0,0.0,15452.0,0.12943308309603935,93.0,47.6,9.1,3.7
7884,78624,Meadowview,1.0,0.0,0.0,21687.0,0.04611057315442431,90.3,33.6,13.3,4.5
7885,78628,Wytheville,1.0,0.0,0.0,30322.0,0.03297935492381769,95.0,42.1,6.9,4.6
7886,78633,Staunton,1.0,0.0,0.0,24727.0,0.04044162251789542,97.5,49.7,4.0,4.3
7887,78640,Staunton,1.0,0.0,0.0,52981.0,0.018874690926936073,81.7,25.9,10.4,4.3
7888,78641,Staunton,1.0,0.0,0.0,60135.0,0.016629250852249106,92.0,36.9,6.5,4.1
7889,78643,Staunton,2.0,1.0,1.0,5901.0,0.3389256058295204,85.2,26.4,15.2,5.2
7890,78645,Churchville,1.0,0.0,0.0,10705.0,0.09341429238673517,94.9,35.0,7.0,6.8
7891,78653,Crimora,3.0,0.0,0.0,20822.0,0.14407837863797907,86.0,25.4,13.6,7.3
7892,78654,Crimora,1.0,0.0,0.0,18488.0,0.0540891389009087,86.1,26.2,10.5,3.2
7893,78660,Grottoes,3.0,1.0,1.0,85450.0,0.03510825043885313,91.1,36.8,7.3,4.9
7894,78664,Hot Springs,6.0,1.0,1.0,61361.0,0.0977819787813106,90.1,31.6,10.4,5.3
7895,78665,Lexington,3.0,1.0,1.0,46109.0,0.06506321976186862,95.5,43.3,5.8,3.9
7896,78666,Mc Dowell,4.0,4.0,4.0,77355.0,0.05170965031348975,85.9,30.4,30.4,7.1
7897,78676,Stuarts Draft,2.0,2.0,2.0,13231.0,0.15116015418335726,94.8,42.9,4.9,3.1
7898,78681,Verona,2.0,0.0,0.0,57234.0,0.034944263899080966,94.5,52.0,5.3,6.3
7899,78701,Lynchburg,7.0,2.0,2.0,7875.0,0.8888888888888888,93.9,73.2,13.4,1.7
7900,78702,Lynchburg,9.0,0.0,0.0,22876.0,0.3934254240251792,80.5,39.4,23.2,5.8
7901,78704,Lynchburg,3.0,1.0,1.0,47158.0,0.06361592942872896,93.6,63.7,15.2,3.5
7902,78717,Lynchburg,1.0,0.0,0.0,27764.0,0.03601786486097104,98.2,61.3,3.8,2.7
7903,78719,Lynchburg,2.0,1.0,1.0,2007.0,0.996512207274539,55.2,7.8,14.9,1.7
7904,78721,Lynchburg,2.0,0.0,0.0,12447.0,0.1606812886639351,71.6,23.8,27.7,9.3
7905,78723,Lynchburg,6.0,2.0,2.0,33170.0,0.18088634308109736,83.0,39.1,23.2,4.9
7906,78724,Lynchburg,6.0,0.0,0.0,24833.0,0.24161398139572346,64.2,12.9,26.6,6.1
7907,78725,Lynchburg,1.0,0.0,0.0,7517.0,0.13303179459890913,77.2,16.2,18.1,3.9
7908,78728,Lynchburg,2.0,1.0,1.0,21245.0,0.09413979759943515,95.3,43.5,9.8,2.8
7909,78729,Campbell (county),4.0,0.0,0.0,29434.0,0.13589726167017735,96.0,50.0,6.5,2.8
7910,78734,Lynchburg,2.0,4.0,4.0,18722.0,0.10682619378271552,94.5,56.2,6.5,4.5
7911,78735,Lynchburg,1.0,0.0,0.0,17919.0,0.05580668564093978,94.9,64.4,9.0,3.9
7912,78736,Lynchburg,1.0,0.0,0.0,8199.0,0.12196609342602757,97.2,53.4,2.8,1.2
7913,78737,Lynchburg,1.0,2.0,2.0,15879.0,0.06297625795075257,98.2,60.5,2.1,2.9
7914,78738,Lynchburg,1.0,0.0,0.0,15746.0,0.06350819255683983,98.6,69.3,4.4,4.7
7915,78741,Lynchburg,7.0,2.0,2.0,52307.0,0.1338253006289789,76.2,29.9,30.6,5.3
7916,78744,Stockton,7.0,3.0,3.0,48432.0,0.14453254046911132,69.7,17.0,24.6,4.6
7917,78745,Lynchburg,9.0,6.0,6.0,62220.0,0.14464802314368372,87.6,39.4,12.4,4.7
7918,78746,Lynchburg,2.0,2.0,2.0,28268.0,0.07075137965190322,99.0,80.8,5.0,3.6
7919,78747,Amherst,1.0,1.0,1.0,20954.0,0.04772358499570488,85.9,30.9,5.1,3.1
7920,78748,Blairs,1.0,0.0,0.0,49142.0,0.020349192137072158,93.0,44.9,9.6,3.6
7921,78750,Blairs,2.0,1.0,1.0,30758.0,0.06502373366278692,96.0,57.7,7.5,6.7
7922,78752,Concord,9.0,3.0,3.0,20302.0,0.4433060782188947,78.9,33.8,25.9,4.3
7923,78753,Danville,3.0,1.0,1.0,58693.0,0.05111342068049001,73.2,19.4,20.7,5.1
7924,78754,Danville,2.0,2.0,2.0,23858.0,0.08382932349735937,88.2,38.3,11.5,7.0
7925,78756,Danville,2.0,0.0,0.0,8377.0,0.23874895547331978,96.6,73.8,5.9,1.2
7926,78758,Danville,9.0,3.0,3.0,46618.0,0.1930584752670642,83.3,34.9,20.0,4.5
7927,78759,Danville,2.0,0.0,0.0,41847.0,0.0477931512414271,97.8,65.7,5.4,4.2
7928,78838,Danville,1.0,0.0,0.0,202.0,4.9504950495049505,75.7,11.4,5.4,0.0
7929,78945,Danville,1.0,1.0,1.0,10107.0,0.09894132779261898,81.4,17.4,8.2,1.5
7930,78946,Danville,1.0,1.0,1.0,860.0,1.1627906976744187,84.3,9.4,13.1,0.0
7931,79007,Danville,5.0,3.0,3.0,14415.0,0.346860908775581,84.9,15.6,18.9,5.4
7932,79015,Danville,1.0,0.0,0.0,21576.0,0.046347793845012975,93.4,41.2,13.3,2.8
7933,79022,Danville,1.0,0.0,0.0,11488.0,0.08704735376044569,74.5,13.7,12.5,3.0
7934,79036,Danville,1.0,1.0,1.0,5253.0,0.19036740909956215,87.2,8.9,8.2,6.2
7935,79065,Danville,1.0,1.0,1.0,21082.0,0.04743382980741865,79.9,13.0,15.2,4.9
7936,79101,Danville,1.0,0.0,0.0,2185.0,0.45766590389016015,85.5,18.9,23.1,5.7
7937,79102,Danville,2.0,0.0,0.0,9586.0,0.20863759649488836,76.7,19.2,20.5,4.1
7938,79103,Danville,1.0,0.0,0.0,10880.0,0.09191176470588235,79.0,8.8,17.6,3.1
7939,79104,Danville,2.0,1.0,1.0,6727.0,0.2973093503790694,60.3,3.2,28.2,3.8
7940,79106,Danville,5.0,2.0,2.0,27883.0,0.17932073306315677,86.4,23.4,19.9,3.5
7941,79107,Danville,15.0,4.0,4.0,35188.0,0.4262816869387291,62.0,5.6,28.6,5.7
7942,79108,Danville,3.0,1.0,1.0,16479.0,0.18204988166757693,78.6,10.4,15.6,3.6
7943,79109,Danville,9.0,0.0,0.0,44211.0,0.20356924747234853,91.7,29.7,9.1,4.2
7944,79110,Danville,3.0,0.0,0.0,19242.0,0.15590894917368256,87.7,18.1,14.7,6.3
7945,79124,Danville,1.0,0.0,0.0,8720.0,0.1146788990825688,97.0,39.5,4.9,3.0
7946,79316,Danville,1.0,0.0,0.0,11510.0,0.08688097306689835,68.5,12.7,13.4,10.5
7947,79329,Danville,1.0,0.0,0.0,3216.0,0.31094527363184077,82.2,26.8,9.9,2.6
7948,79331,Danville,3.0,0.0,0.0,12742.0,0.23544184586407155,72.2,12.4,18.4,6.5
7949,79336,Danville,1.0,0.0,0.0,17229.0,0.05804167392187591,76.9,12.6,15.2,7.4
7950,79339,Danville,1.0,0.0,0.0,6624.0,0.15096618357487923,74.1,14.7,24.3,3.8
7951,79343,Danville,1.0,0.0,0.0,1653.0,0.6049606775559588,74.1,11.9,24.0,6.8
7952,79360,Danville,1.0,2.0,2.0,15623.0,0.06400819304871024,61.3,11.1,10.1,3.6
7953,79367,Danville,1.0,0.0,0.0,756.0,1.3227513227513228,88.5,11.7,18.1,3.3
7954,79382,Forest,1.0,0.0,0.0,7122.0,0.14040999719180006,88.3,34.5,15.2,5.5
7955,79401,Forest,4.0,0.0,0.0,7909.0,0.505752939688962,80.8,22.3,54.7,7.5
7956,79403,Forest,1.0,0.0,0.0,17401.0,0.05746796161140164,68.8,7.6,26.1,6.7
7957,79404,Gladys,4.0,1.0,1.0,10347.0,0.3865854837150865,68.2,8.0,30.6,6.5
7958,79407,Java,3.0,1.0,1.0,21028.0,0.1426669202967472,89.6,28.4,14.1,4.6
7959,79410,Madison Heights,3.0,1.0,1.0,9583.0,0.31305436710842116,89.5,39.5,32.5,2.7
7960,79411,Madison Heights,9.0,2.0,2.0,7894.0,1.1401064099315936,72.3,22.6,25.3,4.9
7961,79412,Monroe,5.0,3.0,3.0,17141.0,0.2916982673122922,71.4,11.3,30.9,5.4
7962,79413,Nathalie,3.0,0.0,0.0,22149.0,0.13544629554381687,88.0,31.8,18.8,3.1
7963,79414,Scottsburg,2.0,0.0,0.0,18150.0,0.11019283746556474,83.5,23.7,20.0,4.1
7964,79415,Fluvanna (county),9.0,2.0,2.0,17343.0,0.5189413596263622,72.2,16.3,31.7,5.7
7965,79416,Scottsville,3.0,0.0,0.0,33302.0,0.0900846795988229,89.8,31.3,20.8,4.3
7966,79423,South Boston,3.0,0.0,0.0,37960.0,0.07903055848261327,92.7,35.5,8.4,3.7
7967,79424,South Boston,2.0,1.0,1.0,45948.0,0.043527465830939326,94.8,43.9,6.0,3.1
7968,79520,Bluefield,1.0,1.0,1.0,2219.0,0.45065344749887337,85.7,13.1,21.8,12.3
7969,79556,Grundy,1.0,0.0,0.0,12915.0,0.07742934572202866,80.2,11.5,17.0,6.8
7970,79601,Grundy,5.0,1.0,1.0,28041.0,0.17831033130059556,80.3,17.8,24.8,6.4
7971,79602,Richlands,11.0,2.0,2.0,24027.0,0.45781828775960376,87.6,27.8,12.8,3.9
7972,79603,Rowe,6.0,1.0,1.0,23577.0,0.2544853034737244,77.3,13.9,21.9,4.2
7973,79605,Bluefield,10.0,1.0,1.0,29672.0,0.33701806416823943,87.7,21.0,15.6,4.0
7974,79606,Bluefield,2.0,2.0,2.0,23929.0,0.08358059258640144,93.8,31.4,11.1,3.7
7975,79701,Bluefield (Brush Fork),2.0,0.0,0.0,29315.0,0.06822445846836091,68.2,15.8,15.9,5.2
7976,79706,Bluefield,1.0,0.0,0.0,25344.0,0.039457070707070704,82.5,16.0,6.5,2.6
7977,79720,Bluefield,6.0,3.0,3.0,35231.0,0.17030456132383412,79.8,13.1,14.0,6.9
7978,79735,Bluefield (Green Valley),1.0,0.0,0.0,13383.0,0.07472166180975866,68.9,8.3,12.0,3.8
7979,79761,Bluefield,4.0,0.0,0.0,33922.0,0.11791757561464537,73.0,13.5,14.8,7.8
7980,79762,Bluefield,5.0,2.0,2.0,44014.0,0.11360021811241877,84.3,22.7,9.5,5.9
7981,79763,Princeton,5.0,1.0,1.0,37282.0,0.13411297677163245,66.5,8.8,14.2,6.3
7982,79764,Princeton,3.0,0.0,0.0,22105.0,0.13571590137977832,67.7,5.6,15.3,10.7
7983,79782,Princeton,2.0,0.0,0.0,4521.0,0.44238000442380004,76.6,19.5,7.8,2.3
7984,79835,Princeton,2.0,0.0,0.0,11835.0,0.1689902830587241,59.8,12.9,39.1,6.2
7985,79853,Princeton,1.0,1.0,1.0,2912.0,0.3434065934065934,48.4,4.9,41.4,10.6
7986,79902,Princeton,5.0,2.0,2.0,20123.0,0.2484718978283556,75.3,31.4,24.9,5.6
7987,79903,Rock,3.0,1.0,1.0,16495.0,0.18187329493785995,65.6,15.5,25.2,7.8
